bidNtceNo,bidNtceNm,기초금액,예가범위,추정가격,낙찰하한율,낙찰가
20230709166,문시중 도서실 재구조화 공사,175041000,3.0,159128183,87.745,154839950
20230913618,고성중앙고 그린스마트미래학교 본관동 개축 통신공사 입찰 공고,844467000,3.0,767697272,87.745,752947105
20230913666,고성중앙고 그린스마트미래학교 본관동 개축 소방공사 입찰 공고,431060000,3.0,391872727,87.745,376159549
20230913726,고성중앙고 그린스마트미래학교 본관동 개축 기계설비공사 입찰 공고,465883000,3.0,423530000,87.745,410923050
20230931368,울산항 항만시설 성능개선공사,10206934000,2.0,9279030909,85.495,8823199910
20231001138,한국소방마이스터고등학교 기숙사(영공학사) 보수 공사,410268000,3.0,372970909,87.745,358976900
20231005901,청도지구 다목적농촌용수개발사업 토목건축기계공사,19871934000,2.0,17816100000,0,16199596000
20231008770,부천고 그린스마트 미래학교 공사(장기계속공사),11623917000,3.0,,,
20231010912,여수시 지방상수도 현대화사업 블록구축 및 관망 정비공사,17334706000,3.0,,,
20231012542,"상암고 컴퓨터실, 사회교과교실 환경개선공사  2인이상 소액수의 견적제출 안내 공고",126643000,3.0,115130000,87.745,112421500
20231012927,대곡지구 하천재해예방사업,10249288000,3.0,,,
20231015463,첨단고등학교 음악실 환경개선공사 수의계약 안내공고,43440000,3.0,39490909,87.745,37932310
20231015861,용기포항 카페리부두 축조공사,11409662000,2.0,,,
20231017159,와우천 정비사업,5316283000,3.0,,,
20231017824,국립암센터 독립형 양성자치료기 도입 건축사업 건축공사,23462712000,2.0,,,
20231018976,공주대학교 미래융합역사문화관 신축공사,9302331000,2.0,,,
20231019796,정읍문화유산방문자센터건립건축공사(장기계속계약),6288560000,3.0,,,
20231019871,단양군 8개 읍·면 핸드레일 설치공사,39000000,3.0,,,
20231019934,중부 안전체험교육장 건립 건축(기계·토목·조경)공사,6444854000,2.0,,,
20231020156,진도초 그린스마트스쿨 개축공사,10038596000,3.0,,,
20231022085,국도21호선 김제 공덕대교(하) 교면포장 보수공사,1941170000,2.0,,,
20231022997,가칭 홍성주촌중학교 교사 신축공사,23406344000,3.0,,,
20231023099,울산자유무역지역 표준공장 증축사업(통신공사),553327000,2.0,,,
20231023409,울산자유무역지역 표준공장 증축사업(전기공사),1644213000,2.0,,,
20231023642,에코팜랜드 조성사업(건축),15955665000,3.0,,,
20231023674,공학원 복도 및 계단실 바닥재 교체공사,574710000,2.0,,,
20231024979,삼성현중학교 진입로포장 및 기타공사 소액수의 견적제출 안내공고,176000000,3.0,160000000,87.745,154497350
20231025040,"청북하늘빛호수공원 조성사업(조경,토목)",15471349000,3.0,,,
20231025356,국립암센터 독립형 양성자치료기 도입 건축사업 전기공사,4822271000,2.0,,,
20231025439,국립암센터 독립형 양성자치료기 도입 건축사업 통신공사,965755000,2.0,,,
20231025600,2023년 대전청 국도ITS 충남권역 유지보수공사,541315000,2.0,,,
20231025659,6-3생활권 복합커뮤니티센터 건립 전기공사,2038455000,2.0,,,
20231025822,홍보지구 대단위농업개발사업 은하공구 전기공사,451738000,2.0,,,
20231025920,진접선(4호선연장) 차량기지 신호보안설비공사(1공구),9292048000,3.0,,,
20231025964,공주대학교 미래융합역사문화관 신축 통신공사,416067000,2.0,,,
20231026147,영광중앙초 그린스마트스쿨 후관동 개축공사,3481251000,3.0,,,
20231026185,"서울대학교병원 기장암센터 증축 및 리모델링공사(건축,토목,도로,기계)",12352695000,2.0,,,
20231026221,2023년 대전청 국도ITS 충북권역 유지보수공사,492122000,2.0,,,
20231026233,식정마을 관광우회도로 개설사업(총괄분),6364844000,3.0,,,
20231026327,삼척중앙초등학교 도서관 구축 리모델링 건축 공사,192394000,3.0,,,
20231026414,울진 보호구역 산불피해지 기부자의 숲 산림생태복원 사업,293761000,2.0,,,
20231027158,한국장학재단 대학생 연합기숙사 건축공사,25254655000,2.0,,,
20231027371,체육관 농구장 바닥 교체공사,250000000,2.0,,,
20231027715,창조관 외 2개동 치장벽돌 보수보강공사,684595000,2.0,,,
20231027830,광운인공지능고등학교 근면관 옥상 방수공사 소액수의 견적공고,99664000,2.0,,,
20231027832,황강 청덕지구 하천환경정비사업,34279234000,2.0,,,
20231028182,초촌면 수랑소하천 정비사업,74780000,3.0,,,
20231028218,건지광장~북문 구간 보행안전 정비 공사,1247369000,2.0,,,
20231028334,연제고등학교 바닥보수 및 급식실현대화공사,2242130000,3.0,,,
20231028812,서울맹학교 용산캠퍼스 학생체육관 증축 공사,1984159000,2.0,,,
20231028902,개정분구 하수관거 정비공사,32145090000,3.0,,,
20231028934,황강 금양지구 하천환경정비사업,24585414000,2.0,,,
20231029069,황강 용주지구 하천환경정비사업,30167177000,2.0,,,
20231029153,사천 완사 1지구 하천재해예방사업,23780695000,3.0,,,
20231029245,전의 공공하수처리시설 증설 및 하수관로 정비사업 전기 및 계측제어공사 계약,1709503000,3.0,,,
20231029300,공주대학교 미래융합역사문화관 신축 전기공사,857890000,2.0,,,
20231029320,국가어항(구시포항) 시설물 내진성능 보강공사(1차),1628797000,2.0,,,
20231029522,식약처 교통시설 건립공사(전기),1013598000,2.0,,,
20231029557,식약처 교통시설 건립공사(통신),336831000,2.0,,,
20231029562,장관공관 행사동 리모델링 공사,1452731000,2.0,,,
20231029563,국도22호선 화순 백동교(상) 교면포장 보수공사,1294028000,2.0,,,
20231029652,식약처 교통시설 건립공사(소방),1887463000,2.0,,,
20231029806,모례(신향) 자연재해 위험개선지구 정비사업(총괄분),11352459000,3.0,,,
20231029845,진접선(4호선연장) 차량기지 신호보안설비공사(2공구),9296781000,3.0,,,
20231029900,국도29호선 화순 공림사지교 교면포장 보수공사,1714511000,2.0,,,
20231029921,황강 상신지구 하천환경정비사업,33890766000,2.0,,,
20231029989,군산항 및 장항항 유지준설공사(긴급),9838261000,2.0,,,
20231030074,유네스코회관 외벽 및 창호 등 보수 공사,2837571000,2.0,,,
20231030087,(가칭)검단6초등학교 신축 소방공사(계속비공사),2649789000,3.0,,,
20231030177,김포한가람초 LED 조명교체 전기공사,194150000,3.0,176500000,87.745,168618580
20231030249,청담종합사회복지관 천장재 석면제거 및 친환경 마감재 설치 등 기타공사,197800000,3.0,,,
20231030256,국토안전관리원 인재교육원 건립공사(건축),17200185000,2.0,,,
20231030342,장흥군 수문항 어촌뉴딜사업 시설공사,3483264000,3.0,,,
20231030368,서울맹학교 용산캠퍼스 학생체육관 증축 소방공사,42460000,2.0,,,
20231030480,미생물실증지원센터 mRNA 백신 생산라인 건립 공사,8358277000,2.0,,,
20231030510,서귀포시 동지역 차집관로 정비공사(월류수처리시설),1768447000,3.0,1607679091,86.745,1537876000
20231030560,인천도시철도1호선 검단연장선 1공구 신호설비공사,5383413000,3.0,,,
20231030769,제2-2실험동 신축 통신공사,223400000,2.0,,,
20231030803,국지도88호선 지정~흥업 도로건설공사,53006756000,3.0,,,
20231030968,황강 대양지구 하천환경정비사업,22171048000,2.0,,,
20231030974,하이넷 수원권선 수소충전소 신축공사(건축토목),1565803000,3.0,,,
20231031148,조성초·중 미래형 통합운영학교 개축 전기공사,911094000,3.0,,,
20231031168,인천도시철도1호선 검단연장선 2공구 신호설비공사,2383766000,3.0,,,
20231031246,내수중 본관 그린스마트스쿨 증개축공사,9203140000,3.0,,,
20231031309,법성포초 그린스마트스쿨 리모델링공사,3440205000,3.0,,,
20231031501,송지 치소 배수로 정비공사,46550000,3.0,,,
20231031563,화산 송평제 준설공사,68250000,3.0,,,
20231031593,북일 만수 배수로 설치공사,26520000,3.0,,,
20231031626,북일 용산 배수로 설치공사,43420000,3.0,,,
20231031656,경북생활과학고등학교 후관동 리모델링공사,1603998000,3.0,,,
20231031658,노후 상수도관 관세척 공사(동남구),72550000,3.0,,,
20231031669,화산 마명 인천골 배수로 정비공사,56490000,3.0,,,
20231031714,노후 상수도관 관세척 공사(서북구),75550000,3.0,,,
20231031791,국방대 체력단련장 조성사업 전기공사,2005538000,3.0,,,
20231031828,도도지구 배수개선사업 토목공사,5097843000,2.0,,,
20231031879,부산대학교 동물실험센터 신축 정보통신공사,467887000,2.0,,,
20231032023,부산대학교 동물실험센터 신축 전기공사,1186451000,2.0,,,
20231032077,대전제일고등학교 실내 야구 연습 체육관 증축 공사(기계설비),70334000,3.0,63940000,87.745,61752000
20231032116,원주천 철교 리모델링사업 전기공사,133681000,3.0,,,
20231032187,신원탄광 지반보강사업,442070000,2.0,,,
20231032198,국도항 동방파제 축조공사,33721660000,2.0,,,
20231032200,부산대학교 동물실험센터 신축 소방공사,773462000,2.0,,,
20231032209,"경서3구역 도시개발사업 전기시설물 설치공사(광장등,공원등)",323719000,3.0,294290000,87.745,289566605
20231032217,대전제일고등학교 실내 야구 연습 체육관 증축 공사(소방공사),225680000,3.0,,,
20231032219,고려고등학교 기숙사 간이스프링클러 설치 공사 수의계약 안내 공고,123090000,3.0,111900000,87.745,108885400
20231032248,2023년 충남형 스마트팜 사관학교 온실 신축공사,350260000,3.0,,,
20231032273,고려고등학교 기숙사 외부창호 보수 공사 수의계약 안내 공고,58610000,3.0,53281818,87.745,51075980
20231032314,6-3생활권 복합커뮤니티센터 건립 건축공사,19449312000,2.0,,,
20231032541,부산한솔학교 외 1교(덕상초) 급식조리실 환기시설개선 전기공사,60881000,3.0,,,
20231032545,"포천초등학교 외 2교(화정초, 만덕중) 급식조리실 환기시설개선 전기공사",96070000,3.0,,,
20231032605,부산세관 청사 리모델링 사업(시설공사),18105617000,2.0,,,
20231032631,국방대 체력단련장 조성사업 통신공사,589928000,3.0,,,
20231032753,반도체디스플레이과 학과신설 공사(클린룸),585609236,2.0,,,
20231032764,화북2리 도롱골 세천복구공사,99300000,3.0,,,
20231032773,동산1리 동산계곡주차장건너 배수로개체공사,65000000,3.0,,,
20231032780,동산1리 입구 세천 수해복구공사,86000000,3.0,,,
20231032783,국립소방박물관 건립사업 건축공사,12171253000,2.0,,,
20231032818,동산1리 마을 뒤 농로 수해복구공사,59830000,3.0,,,
20231032850,동산1리 작은화실골 농로 수해복구공사,123100000,3.0,,,
20231032859,선이천 수해복구공사,65720000,3.0,,,
20231032867,하늘정원 면도 101호선 복구공사,61860000,3.0,,,
20231032868,영광읍 하수관로 정비사업(2단계),13232475000,3.0,,,
20231032882,국토안전관리원 인재교육원 건립공사(전기),1870513000,2.0,,,
20231032884,2023년 공익림가꾸기사업(인곡지구),111661000,3.0,,,
20231032892,2023년 공익림가꾸기사업(삼산지구),95611000,3.0,,,
20231032901,치유농업확산센터 건립공사,12064975000,2.0,,,
20231032911,2023년 공익림가꾸기사업(석산지구),73499000,3.0,,,
20231032963,경기남부수협 친환경 순환여과식 흰다리 새우양식장 장비 설치 공사,429843150,3.0,,,
20231032976,국토안전관리원 인재교육원 건립공사(통신),692978000,2.0,,,
20231032979,해양갯벌 생태 네트워크 구축 및 탐방로 조성사업,8351779000,3.0,,,
20231032987,미사3동 공공복합청사 건립 건축공사,10319465000,3.0,,,
20231033044,정암초 교사 옥상 방수공사 수의계약 안내공고,144155000,3.0,,,
20231033358,강원예술고등학교 스터디 학습실 구축 실내인테리어 공사 수의계약 견적제출 공고(변경),101251000,3.0,92046364,87.745,89316940
20231033378,송지 농어촌도로 301호선 확포장공사,348732000,3.0,,,
20231033440,2022년 해남군 동현항 어촌뉴딜사업 어항시설 정비공사,3973525000,3.0,,,
20231033477,"[재공고] 과학관, 광복관, 학술정보관 노후 엘리베이터 교체공사",1099036000,2.0,,,
20231033646,서울탑산초등학교 꿈을 담은 놀이터 조성공사 수의견적 제출 안내,139174000,3.0,,,
20231033699,"2023년 우산 빛여울채 리모델링 공사(건축, 기계)",2449597000,3.0,,,
20231033991,"항만순찰선(경남915호, 경남916호) 기관 정기수리 공사",61563000,3.0,,,
20231034005,남부민동 425-1 일원 외 4개소 하수관로 정비공사,87240000,3.0,,,
20231034078,23년도 2차 근무환경 개선공사,45800000,2.0,,,
20231034105,계성중학교 동산관 개축 및 제2동산관 환경개선사업 정보통신시설공사,591670000,3.0,537881819,87.745,523683970
20231034164,계성중학교 동산관 개축 및 제2동산관 환경개선사업 소방시설공사,383944000,3.0,349040000,87.745,339689670
20231034183,신풍지구 도시지역 도로 개보수 공사,30580000,3.0,,,
20231034203,도시철도 양산선(노포~북정) 2공구 건축공사,20211194000,3.0,20688995000,0,16645915000
20231034205,거창경찰서 창호교체 공사,65500000,2.0,,,
20231034207,양산 내석지구 하천재해예방사업(총괄),18780057000,3.0,16652000000,0,15211150500
20231034225,종합운동장 조명 교체 공사,327140000,3.0,297400000,87.745,292526379
20231034242,춘천 수소교통복합기지 주차장 조성공사(토목),314270000,3.0,285700000,87.745,277473500
20231034354,김해가야고등학교 다목적강당 보수 및 기타 공사,896478000,3.0,814980000,87.745,789732750
20231034380,하동행복마을학교 본관동 내진보강공사 수의계약 안내 공고,153461000,3.0,,,
20231034440,장목면 장북마을 구거 정비공사,65847000,3.0,,,
20231034552,2023년 열린관광지(함평엑스포공원) 조성사업,187714000,3.0,,,
20231034583,2023년 열린관광지(돌머리해수욕장) 조성사업,183895000,3.0,,,
20231034594,2023년 열린관광지(함평자연생태공원) 조성사업,190820000,3.0,,,
20231034643,송산고 운동장 스탠드개선 토목 공사 입찰공고(변경공고 긴급),383086000,3.0,348260000,87.745,333450050
20231034701,양영디지털고 교사1호동 석면텍스 해체제거공사(장기계속),394049000,3.0,358226364,87.745,345159710
20231034728,"항만순찰선(경남915호, 경남916호) 선체 정기수리 공사",34006000,3.0,,,
20231034759,귤현차량기지 주공장 지붕 보수공사,56430000,3.0,,,
20231034816,경상국립대 교양학관 리모델링 및 증축 전기공사(1차),1217382000,2.0,,,
20231034833,합천동부농협 밭작물공동경영체육성지원사업  저온저장고 신축 전기공사,89287000,3.0,,,
20231034880,국도21호선 예산대교(하) 교면포장 보수공사,1207261000,2.0,,,
20231034889,죽변고등학교 그린스마트스쿨 본관 리모델링공사 긴급입찰 공고,4504038000,3.0,4094580000,86.745,3957586300
20231034935,생활자원회수센터 설치공사[전기],820340070,3.0,,,
20231035017,서울대청초 꿈을 담은 놀이터 조성공사,91848000,3.0,83498182,87.745,80436500
20231035051,순창 국악원 화장실 출입문 보수공사,34391000,3.0,,,
20231035052,공주대학교 미래융합역사문화관 신축 소방공사,1296863000,2.0,,,
20231035095,경상국립대학교 교양학관 리모델링 및 증축 통신공사(1차),357062000,2.0,,,
20231035151,천안시 신부동 공영주차장 건립공사(건축),5493893000,3.0,4994448182,86.745,4803731500
20231035165,영남초 관사 보수 및 증축공사,367039000,3.0,,,
20231035169,본관동 통합로비 증축 개보수공사(건축),521169000,2.0,473790000,87.745,463435700
20231035240,본관동 통합로비 증축 개보수공사(기계설비),190900000,2.0,173545455,87.745,167600000
20231035241,송지 월강 배수로 정비공사,26430000,3.0,,,
20231035255,해원지구 수리시설개보수사업(저수지준설) 공사,449842000,2.0,,,
20231035261,세대 공존 자립형 주거단지 조성사업 부지 내 건축물 석면철거 공사,36069000,3.0,,,
20231035264,본관동 통합로비 증축 개보수공사(소방),34617000,2.0,31470000,87.745,30686260
20231035270,송지 서정 배수로 정비공사,23250000,3.0,,,
20231035286,국도36호선 우곡2교 교면포장 보수공사,374795000,2.0,,,
20231035310,화원 청용 개거 설치공사,68470000,3.0,,,
20231035337,"무형유산 전수교육관 건립공사(건축,기계,토목,조경)",12093284000,3.0,,,
20231035352,경상국립대학교 교양학관 리모델링 및 증축 소방공사(1차),673751000,2.0,,,
20231035361,북일 용일 개거 설치공사,34640000,3.0,,,
20231035397,2023년 한울학교 미래형 학교도서관 · AI 정보교육실 리모델링 및 체육시설 바닥 포장 공사,109277000,3.0,99342727,87.745,101317300
20231035416,북일 갈두 배수로 정비공사,49530000,3.0,,,
20231035434,송도국제도시 워터프런트 1-2단계 건설공사,164199894000,3.0,,,
20231035459,부설초 다울채 장애인편의시설 설치 공사,276682690,2.0,251529718,87.745,242413500
20231035466,자래지구 수리시설개보수사업 토목공사,3466387000,2.0,,,
20231035478,부산중앙고등학교 그린스마트미래교실 리모델링공사(계속비공사)(긴급),8594931000,3.0,,,
20231035522,광장중학교 야외 학습장 개선 공사,129922030,3.0,118110940,87.745,113396300
20231035603,굴포하수처리시설 가스포집기 수선공사,568466000,3.0,,,
20231035652,국도25호선 삼성3교 등 7개소 보수보강공사,596331000,2.0,,,
20231035654,율천고 외 13교 강화유리문 플로어힌지 교체공사,16628000,3.0,15116364,87.745,14729480
20231035682,능실유 외 13교 강화유리문 플로어힌지 교체공사,21497000,3.0,19542728,87.745,18873700
20231035702,숙지초 외 18교 강화유리문 플로어힌지 교체공사,21689000,3.0,19717273,87.745,18979593
20231035725,권선초 외 16교 강화유리문 플로어힌지 교체공사,19244000,3.0,17494546,87.745,16779403
20231035737,녹색농장영농조합법인 2023년 농산물 저온유통센터 구축 지원사업 신축공사 공고 (긴급),340000000,3.0,,,
20231035751,도촌지구 수리시설개보수사업(저수지준설),1465426000,2.0,,,
20231035776,서울맹학교 용산캠퍼스 학생체육관 증축 공사(전기),225505000,2.0,,,
20231035779,진천상고 다목적교실 보수 및 소프트테니스장 정비공사 수의계약 안내공고,69317000,3.0,,,
20231035786,공동구 이설 통신공사,542854000,2.0,,,
20231035888,아프리카 돼지열명 정밀검사시설 건립 소방공사,52539000,3.0,,,
20231035894,실험실습실(산학관 316호) 싱글형 냉·난방기 교체 공사,15346100,2.0,13951000,87.745,13472917
20231035900,광주백운초 급식조리실 환기설비개선 기계설비공사 수의계약 안내공고,189552000,3.0,,,
20231035921,식약처 교통시설 건립공사(건축),6538373000,2.0,5953880000,0,5698508301
20231035931,자인면 계남1리 배수로 정비공사,77020000,3.0,70018182,87.745,68402470
20231035946,2023년 수동면 비법정도로 유지관리 단가계약(10월),43381000,3.0,,,
20231035968,광주효덕초 급식조리실 환기설비개선 기계설비공사 수의계약 안내공고,151437000,3.0,,,
20231035981,대자중 급식조리실 환기설비개선 기계설비공사 수의계약 안내공고,194843000,3.0,,,
20231035997,영일고등학교 본관 지붕개체 및 입지관 연결통로 증축 외 기타 건축공사,461274000,3.0,419340000,87.745,406950000
20231036009,상일중 급식조리실 환기설비개선 기계설비공사 수의계약 안내공고,157509000,3.0,,,
20231036033,치평중 급식조리실 환기설비개선 기계설비공사 수의계약 안내공고,171732000,3.0,,,
20231036044,2023년 전기차 개방형 충전기 구축 전기공사,63383000,3.0,57620909,87.745,55879267
20231036123,언양파출소~서부리(대1-24) 도로확장 전기공사,357610000,3.0,,,
20231036152,삼척중앙초등학교 도서관 구축 리모델링 전기공사,44183000,3.0,,,
20231036160,농촌치유산업 마을 육성사업 소액수의계약 견적제출 안내공고(민간입찰대행),121574000,3.0,110521818,87.745,106309300
20231036165,안동중학교 그린스마트 스쿨 조성공사(긴급),2806539000,3.0,2551399091,86.745,2450147830
20231036202,(집행대행)영양고등학교 생활관보수 및 기타 기계설비공사,168311000,3.0,153010000,87.745,150801700
20231036223,"강정정수장 현대화사업(토목,건축,기계)",23058356000,3.0,,,
20231036247,소하천(석현천) 정비사업,785096000,3.0,,,
20231036291,2023년 쌈지공원 조성사업(이포1리),75012000,3.0,,,
20231036309,2023년 쌈지공원 조성사업(후포1리),65921000,3.0,,,
20231036332,2023년 쌈지공원 조성사업(은봉2리),51652000,3.0,,,
20231036343,광덕계곡 관광지 상하수도 맨홀 정비공사,110640000,3.0,100581819,87.745,98660000
20231036347,천서3리(소송골) 경로당 리모델링 공사,155669000,3.0,,,
20231036350,일동초 교문 시설공사 수의계약 안내공고,21585000,3.0,19622727,87.745,19138400
20231036362,2023년 소규모주민숙원사업(광덕리 722번지 일원) 농로포장공사,36820000,3.0,33472727,87.745,32523279
20231036365,귀백~효지리 보행자도로 정비 공사,46060000,3.0,,,
20231036367,서울시립은평노인종합복지관(2층 강당 리모델링) 건축공사,129525000,2.0,117750000,87.745,114622670
20231036372,2023년 소규모주민숙원사업(삼일리 40번지 일원) 배수로 설치공사,64670000,3.0,58790910,87.745,57410630
20231036390,강천면 도전리(지방도349호선) 자동염수분사장치 설치공사,97705300,3.0,,,
20231036403,2023년 교리교(대) 보수공사,161750000,3.0,,,
20231036410,군도13호선(삼장 대포지구)도로정비공사,57365000,3.0,,,
20231036414,2023년 산불예방 숲가꾸기사업(6권역-1구역) 삼척시,82218000,3.0,,,
20231036418,2023년 주민숙원사업(원부리 도로확장),35420000,3.0,,,
20231036419,목화체험관 건립공사(전기),50760000,3.0,,,
20231036427,목화체험관 건립공사(통신),26743000,3.0,,,
20231036431,2023년 주민숙원사업(도전3리 교량설치),46530000,3.0,,,
20231036433,2023년 산불예방 숲가꾸기사업(6권역-2구역) 삼척시,125514000,3.0,,,
20231036434,이현고 교사동 방화구획 개선공사,47485000,3.0,,,
20231036435,서울은로초 교실 및 학생식당 증축공사(장기계속),2005234000,3.0,,,
20231036436,"지방도 805호선 도로안전시설물 정비공사(무안,신안)",85718000,3.0,77925455,87.745,75679280
20231036438,뇌산마을 농어촌 취약지역 생활여건 개조사업(전기공사),32775000,3.0,,,
20231036449,함양군 다함께돌봄센터 리모델링 공사,87329000,3.0,,,
20231036452,항노화바이오 지원센터 가공시설 구축 전기공사,87945000,3.0,,,
20231036473,백전면 파크골프장 조성사업,172164000,3.0,,,
20231036482,대전중앙고등학교 선진형 교과교실제 구축 전기공사,205718700,3.0,187017000,87.745,181478960
20231036489,충북생명산업고 기숙사 스프링클러 설치 전기공사,110209000,3.0,100190000,87.745,96708000
20231036491,아마트교차로~세종초교차로 아스콘덧씌우기공사,252780000,3.0,,,
20231036528,일해공원 빛 연출  전기공사,77022000,3.0,,,
20231036538,충북생명산업고 기숙사 스프링클러 설치 기계설비공사,133155000,3.0,121050000,87.745,119387718
20231036614,나산교 삼거리 교차로 개선공사,26230000,3.0,,,
20231036632,농어촌도로 102호선 지방상수도 개설공사,52221000,3.0,,,
20231036689,소양중 본관동 바닥보수 및 기타공사,41621000,3.0,37837273,87.745,36738606
20231036709,군도 10호선(학교 금송) 선형 개선사업,72200000,3.0,,,
20231036716,동탄1지구 주46 공영주차장 조성공사,1112070000,3.0,,,
20231036803,세정고등학교 실습실환기설비공사,243210000,3.0,,,
20231036807,시랑초 외 1교 학교시설 외부 도장 공사,17244910,3.0,15677191,87.745,15247226
20231036813,삼일공업고등학교 옥상 및 외벽 방수공사,398772000,2.0,362520000,87.745,354306172
20231036829,능길초 교사동 선홈통 교체 공사,36023500,3.0,32748650,87.745,31696382
20231036844,마산제일여자고등학교 공간혁신 자율형 사업 건축공사,340854000,3.0,309867273,87.745,304820030
20231036847,안산양지초 외 3교 학교시설 외부 도장공사,20119000,3.0,18290000,87.745,17714844
20231036895,창원시 성산자원회수시설 2호기 대보수 전기공사,288209000,3.0,,,
20231036903,웃장팔마을안길 확포장공사 견적제출 공고,53108000,3.0,,,
20231036926,"죽동, 학리지구 준영구논두렁설치공사",73270000,3.0,,,
20231036934,2023년 어린이보호구역 교차로 종합정비사업,363690000,3.0,330627273,87.745,323200200
20231036939,서해지구-남북관리구역 통행체계 개선사업(건축공사),345429000,2.0,,,
20231036942,대전해든학교 비탈사면 보강공사,254100000,3.0,,,
20231036946,삼천포여고 본관동 내진보강공사,753478000,3.0,684980000,87.745,666096200
20231036979,온샘초등학교 교사 및 급식실증축공사 긴급,5286505000,3.0,,,
20231037067,충주성심맹아원 지붕 교체공사,203828000,3.0,185298200,87.745,181883200
20231037079,"송현초 외 2교(위례한빛고, 신흥초) 방화구획 개선공사",234876000,3.0,213523637,87.745,208226250
20231037082,대구여자고등학교 외부환경개선공사,177997000,3.0,161815545,87.745,157507730
20231037128,지방하천(녹동천) 하천 내 잡목제거사업,61960000,3.0,56327273,87.745,55586590
20231037132,"산양중학교 보건실 및 도서실, 컴퓨터실 교육환경개선공사",58696000,3.0,53360000,87.745,51621100
20231037143,가락몰 판매동 3층 기반시설 철거공사(건축),157000000,3.0,142727273,87.745,139174800
20231037155,금주1리 구거 정비공사,67549000,3.0,,,
20231037166,송계2리 암거 보수공사,144350000,3.0,,,
20231037180,(집행대행)영양고등학교 생활관보수 소방공사(긴급),319519000,3.0,290471819,87.745,283832680
20231037181,[긴급]광주중앙고 그린스마트 미래학교 증개축 및 리모델링 통신공사,1032809000,3.0,938917273,87.745,897622000
20231037195,한라초 본관동 천장마감 및 수리공사 입찰 공고(긴급),297385000,3.0,270350000,87.745,261465100
20231037198,도원고등학교 외 1교(대진고) 방수공사,293950000,3.0,267227273,87.745,258994750
20231037207,대구전자공업고등학교 옥상방수공사,182963000,3.0,166330000,87.745,159603200
20231037233,방음터널 5개소 소방설비(전기) 보강공사,4098061000,3.0,3725510000,86.745,3560888430
20231037246,광양고 본관동 및 정보관동 내부도장공사,195996000,3.0,,,
20231037253,주택도시보증공사 세종 교육업무시설 건립사업(건축),24291818000,2.0,,,
20231037261,국가재난대응시설 건립공사 건축공사,7798996000,2.0,,,
20231037306,송계리 873 관정 개발공사,43560000,3.0,,,
20231037313,만덕초등학교 그린스마트 미래학교 리모델링 소방공사(계속비),384486000,3.0,,,
20231037332,(집행대행)영양고등학교 생활관보수 및 기타 전기공사,168696000,3.0,153360000,87.745,150107200
20231037348,만덕초등학교 그린스마트 미래학교 리모델링 정보통신공사(계속비),605440000,3.0,550400000,87.745,530574377
20231037351,서울용곡초 본관동 바닥개선공사,319411000,3.0,,,
20231037366,사상고등학교 그린스마트미래학교 리모델링 및 기타 기계설비공사(계속비),1094720000,3.0,,,
20231037370,국산목재 활용 촉진사업 공사,425891000,3.0,387173636,87.745,374631180
20231037392,대전원명학교 교육환경개선 및 급식시설개선 전기공사,340549000,3.0,309590000,87.745,299201904
20231037431,용곡중 교사동 바닥개선공사,390939000,3.0,,,
20231037432,(집행대행)경북일고등학교 생활관보수 및 기타 전기공사,61094000,3.0,55540000,87.745,54008000
20231037440,모전지구 농업용수관로 정비사업 토목공사,2252679000,2.0,,,
20231037443,삼성초 본관동 천장마감공사 입찰 공고(긴급),278250000,3.0,252954545,87.745,245245000
20231037452,저수지 비상수문 설치사업(전기),109067000,3.0,,,
20231037457,단대제2어린이집 그린리모델링 건축공사,106070000,3.0,96427273,87.745,93355376
20231037462,"동력동(5동) 노후 냉동기, 냉각탑 및 부대시설 교체공사",252107843,2.0,233773058,87.745,230202380
20231037466,득윤지구 배수개선사업 전기공사,426319000,2.0,,,
20231037492,"조천정수장 고도정수처리시설사업(토목,건축,기계)",20044296000,3.0,,,
20231037493,들꽃학습원 환경개선 및 내진보강 통신공사(계속비),88638000,3.0,80580000,87.745,78998050
20231037501,잠일고등학교 특별교실 증축 및 기타공사,485548000,3.0,,,
20231037502,들꽃학습원 환경개선 및 내진보강 소방공사(계속비),60400000,3.0,54909090,87.745,53179730
20231037510,2023년 수정구 교통신호등 유지보수공사(하반기),78900000,3.0,71727273,87.745,69785650
20231037515,황등면 동연리 897-7번지 농로포장공사,38654000,3.0,,,
20231037520,2023년 큰나무가꾸기사업(거류지구),45254000,3.0,41140000,87.745,39811500
20231037524,2023년 중원구 교통신호등 유지보수공사(하반기),79100000,3.0,71909091,87.745,70720036
20231037535,오산면 장신리 농로포장공사,34854000,3.0,,,
20231037537,안동중학교 그린스마트스쿨 조성 기계설비공사(긴급),265890000,3.0,241718182,87.745,231751440
20231037541,2023년 큰나무가꾸기사업(삼산하이지구),48339000,3.0,43944545,87.745,42554700
20231037548,가좌중학교 급식소바닥공사 견적제출 안내공고,26752000,3.0,24320000,87.745,23446000
20231037551,"서울시립상이군경복지관 박리,박락 보수 및 기둥 보수 공사(2개소)",37683000,3.0,33914700,87.745,33136500
20231037552,2023년 큰나무가꾸기사업(영현회화지구),36170000,3.0,32881818,87.745,31820000
20231037564,전남대학교치과병원 장애인구강진료센터 공간재배치 건축공사,339000000,2.0,,,
