bidNtceNo,bidNtceNm,기초금액,예가범위,추정가격,낙찰하한율,낙찰가
20230810473,제주 MICE 다목적 복합시설 확충사업 전기공사,3204377000,3,,,
20230815502,진접선(4호선연장) 차량기지 1구간 정보통신공사,6514899000,3,,,
20230824567,보정종합복지회관 건립사업 건축공사,32866134000,3,,,
20230827425,진접선(4호선연장) 차량기지 2구간 정보통신공사,6366530000,3,,,
20230827469,천안 성환-평택 소사 도로건설공사,60456048000,2,,,
20230828418,원북면 행정복지센터 건립사업(건축),9415378000,3,,,
20230830150,가칭 전남교육수련원 신축공사,19311714000,3,,,
20230830588,동래고등학교 교사개축공사,17980529000,3,,,
20230830630,광양햇살학교 AI교실 구축 실내건축 공사,46585000,3,42350000,87.745,40780725
20230831657,온산국가산단(제4분구) 완충저류시설 설치사업,27875929000,3,,,
20230832184,칠보초 공간혁신 증개축 및 리모델링 공사,11502952000,3,,,
20230833775,금오초등학교 그린스마트스쿨사업 건축공사,9480680000,3,,,
20230833851,(가칭)상신중 신축공사,17043537000,3,,,
20230833894,창남초등학교 그린스마트미래학교 리모델링 및 증축공사,3749362000,3,,,
20230834299,"전남대 동물실험센터 신축공사(건축,토목,조경)",6980691000,2,,,
20230834625,(가칭)혜성유치원 및 혜성초등학교 교사 신축공사,29670088000,3,,,
20230834706,(가칭)동탄9중 신축공사,17281003000,3,,,
20230834915,정자1동 복합청사 신축공사(타절 후 잔여분),11077716000,3,,,
20230836247,낭산지구 다목적농촌용수개발사업 토목건축공사,13753125000,2,,,
20230836450,"궁리,방축처리분구 하수관로 정비사업(장기계속, 총괄분)",15167280000,3,,,
20230900084,남양고 그린스마트 미래학교 및 교사 증축공사,10946683000,3,,,
20230900633,신갈초 그린스마트 미래학교 개축 및 리모델링 공사,12370768000,3,,,
20230900724,[긴급]연무초 그린스마트 증축 및 리모델링공사(장기계속),8882932000,3,,,
20230902032,창원시 농업기술센터 통합청사 신축공사,19864640000,3,,,
20230903459,이천시 부발 공공하수도시설 설치사업 정보통신공사,190335000,3,171570000,0,171281450
20230904235,[긴급](가칭)사송3유치원 교사 신축공사,8505228000,3,,,
20230905058,(가칭)화곡초등학교 신축 전기공사(계속비공사),3132562000,3,,,
20230905111,(가칭)화곡초등학교 신축 통신공사(계속비공사),1441861000,3,,,
20230905300,어등초등학교 AI정보교육실 및 학교자치복합공간 환경개선공사 수의계약 안내공고,96195000,3,87450000,87.745,84279820
20230906180,미래자동차 버추얼센터 신축공사,3820608000,3,,,
20230907164,(가칭)화곡초등학교 신축공사(계속비공사),19922819000,3,,,
20230907171,비응항 어선접안시설 부잔교 설치공사,3760269000,2,,,
20230907225,제1동·제2동·제8동 진료공간 재배치 건축공사,2645000000,2,,,
20230907265,제1동·제2동·제8동 진료공간 재배치 기계설비공사,1222800000,2,,,
20230907304,제1동·제2동·제8동 진료공간 재배치 전기공사,905160000,2,,,
20230907460,주례초등학교 그린스마트미래학교 리모델링공사(계속비공사)(긴급),6642736000,3,,,
20230907563,한국폴리텍대학 울산캠퍼스 AI산업안전시스템과 환경개선 및 인테리어공사(건축),552479000,2,,,
20230908232,2023년 사육동 안정성 확보 및 사육시스템 개선공사,346669000,2,,,
20230908397,대학본부 테니스장 관리동 보수공사(기계),42962000,2,,,
20230908622,대학본부 테니스장 관리동 보수공사(건축),216062000,2,,,
20230908689,한국가스안전공사 액화수소 검사지원센터 건립공사(전기),1564676000,2,,,
20230908987,은평메디텍고등학교 내가그린공감학교 조성 건축공사 소액수의 견적서 제출(변경공고),121868000,2,110789091,87.745,106981410
20230909066,"2023년 하반기 신임교수 연구실, 실험실 보수공사",118694000,2,,,
20230909146,제주 건설회관 팬코일유닛 교체공사,306145000,2,278313636,87.745,269221400
20230909389,안동-영덕 국도건설공사 전기공사,3450166000,2,,,
20230909395,구미중학교 그린스마트스쿨 사업 건축공사,8554648000,3,,,
20230909482,경인교육대학교 정보통신망선로 고도화 통신공사,726699000,2,,,
20230910032,살레시오고등학교 복합예술공간(야외학습장) 조성 공사 소액수의 공고,53420000,3,48563637,87.745,46755163
20230910119,복수면 신대2리 게이트볼장 설치공사,72170000,3,65609091,87.745,63644000
20230910126,고성연수원 수막설비 설치공사,835241000,2,,,
20230910440,고덕공공하수처리시설 총인처리시설 설치사업,21384935000,3,,,
20230910480,중부 안전체험교육장 건립 소방공사,627114000,2,,,
20230910612,FITI시험연구원 순환경제 혁신 지원센터 통신공사,235737000,2,214306364,70,164655505
20230911145,서울대학교 기초교육원(61동) 2층 스튜디오 인테리어 공사,64350000,2,,,
20230911261,"서울특별시립은평의마을 제1,2생활관 주방스팀배관 교체공사",25000000,3,,,
20230911293,월정지구 농업용수관로 정비공사,148302000,3,134820000,87.745,130808000
20230911506,고향의봄유치원 급식소 증축 및 기타공사,930784000,3,,,
20230911566,국제캠퍼스 송도학사 객실의 인터넷 공급 사업자 선정,675496800,2,,,
20230911585,우송고등학교 환경친화적 운동장 조성 공사 토목 공사,284610000,3,258736364,87.745,255525000
20230911599,FITI시험연구원 순환경제 혁신 지원센터 건축공사,7448823000,2,6771657273,70,5211495000
20230911653,"사신들의 바다순례길 조성사업(건축,토목,조경)",6257745000,3,,,
20230911816,영광초 그린스마트스쿨 본관동 및 후관동 증축 전기공사,1158182000,3,,,
20230911845,덕수궁 방재 및 종합경비시스템 개선 사업(소방),227530000,2,,,
20230911872,통합대학 무대 경사로 개선 및 환경개선 공사,642439000,2,584035953,87.745,570857790
20230911926,덕하3리(507번지 일원) 농로 개설공사,235636000,3,214214545,87.745,208124000
20230912078,운호고 다목적교실 리모델링 전기 공사,50974000,2,,,
20230912277,"정부세종청사 5, 7동 지하주차장 바닥 보수공사",598759000,2,,,
20230912286,철산로 걷기편한 시범보도 조성공사,360834000,3,,,
20230912336,신진주역세권~정촌매동간(시도27호선) 도로개설 공사,25491197000,3,,,
20230912344,그린스마트미래학교 리모델링 및 신관동 증축 전기공사,990836000,3,,,
20230912365,풍산고 외부환경 개선공사,130746000,3,,,
20230912372,그린스마트미래학교 리모델링 및 신관동 증축 정보통신공사,435314000,3,,,
20230912548,2023년 창원대학교 정보통신망 선로 고도화 사업 통신공사,625769000,2,,,
20230912658,그린스마트미래학교 리모델링 및 신관동 증축 소방시설공사,214720000,3,,,
20230913067,한밭중 환경친화적 운동장 재조성 및 기타공사,549530000,3,499572728,87.745,487094018
20230913118,대티농업용수개발사업,101900000,3,92636364,87.745,89992000
20230913121,와란지구농업용수개발사업,58500000,3,53181819,87.745,51575477
20230913136,대전신흥초 환경친화적 운동장 재조성 및 기타공사,627840000,3,570763637,87.745,551180800
20230913139,신탄중앙중 환경친화적 운동장 재조성 및 기타공사,629950000,3,572681819,87.745,553278000
20230913205,"5기동단 본관2~5층, 석면제거 해체 및 복구 공사",961917000,2,,,
20230913228,5기동단 석면해체 및 복구 관련 전기공사,70939000,2,64490000,87.745,62401810
20230913232,서울시립대학교 자연과학관 석면제거 및 환경개선 통신공사,97086000,3,,,
20230913271,동로면 석항2리(570) 세천정비공사,35400000,3,32181819,87.745,31550380
20230913294,2023년 산림재해방지조림사업,55946000,3,50860000,87.745,48929000
20230913299,제주 MICE 다목적복합시설 확충사업 통신공사,1118621000,3,,,
20230913320,선거기록관 신축공사(건축),10728350000,2,,,
20230913333,"구)구리등기소 리모델링 공사(건축, 기계)",289320000,2,260388000,87.745,255306680
20230913342,대구용계초등학교 본관동 증축 및 기타 소방시설공사(장기계속),523655000,3,476050000,87.745,467670200
20230913359,2023년 상수원 하류지역 지원사업(동막3리),30500000,3,,,
20230913439,국립양묘기술체험교육관 조성사업 전기공사,362782000,2,,,
20230913443,(가칭)에코5유치원 교사신축 정보통신공사(계속비),384788000,3,,,
20230913513,모산리 농로정비공사,59800000,3,,,
20230913543,"ESS, 조명설비, 관람존 구축을 위한 전기공사",220768000,3,,,
20230913547,소상공인 혁신허브 세종점 전기공사,200168000,2,,,
20230913553,군위농공단지 공공폐수처리장 노후시설 개선공사,24706000,3,,,
20230913565,2023년 국유임도 시설사업(어음리 산 25 등),150286000,3,,,
20230913586,산성면 화전1리 급수구역 확장공사,83800000,3,,,
20230913617,부계면 춘산리 노후관로 개량공사,67000000,3,,,
20230913650,2023년 조도면 죽항도 방파제 보강공사,294459000,3,,,
20230913809,그린스마트미래학교 리모델링 및 신관동 증축 기계설비공사,830830000,3,,,
20230913876,2023년 어린나무가꾸기사업(궁류평촌지구),59877000,3,,,
20230913887,면역항체 치료소재 개발지원센터 통신 시공,339814000,3,,,
20230913890,한국산업기술시험원 재자원화 실증지원센터 신축 공사(전기),675538000,2,,,
20230913898,구)구리등기소 리모델링 전기공사,207867000,2,188970000,87.745,184136594
20230913924,복자여자고등학교 교사개축 및 기타공사(학교공간혁신사업) 통신공사,911859000,2,,,
20230913980,복자여자고등학교 교사개축 및 기타공사(학교공간혁신사업) 전기공사,1510859000,2,,,
20230914040,중부 안전체험교육장 건립 전기공사,890803000,2,,,
20230914215,2023년 친환경 수공간 조성사업(조경),149399920,3,,,
20230914258,문성중학교 다목적강당 보수공사,153400000,3,139454545,87.745,
20230914274,(가칭) 산울유치원 신축 정보통신공사 (계속비),384935000,3,,,
20230914288,유린원광노인요양원 야외쉼터 조성공사,80000000,2,,,
20230914366,구미신평초등학교 영어실 및 강당교사실 리모델링 공사 견적제출 안내 공고,55583000,3,50530000,87.745,49071199
20230914367,한국가스안전공사 액화수소 검사지원센터 건립공사(건축),5523298000,2,,,
20230914454,한국산업기술시험원 재자원화 실증지원센터 신축 공사(통신),273524000,2,,,
20230914456,중부 안전체험교육장 건립 통신공사,442157000,2,,,
20230914513,북면 나곡4리 취약지역 생활여건 개조사업 마을공동창고 신축공사,146898000,3,,,
20230914596,문수테니스장 내진보강 공사 수의계약 견적제출 안내공고,25600000,3,,,
20230914625,평일초 등 4개소 어린이보호구역 개선사업,71390000,3,,,
20230914729,청주교대 외부 체육시설 환경개선 전기공사,149655000,2,,,
20230914774,경기아트센터 대극장 지하연습실 개선공사,247849000,3,,,
20230914844,FITI시험연구원 순환경제 혁신 지원센터 전기공사,1549153000,2,1408320909,70,1087168000
20230914862,FITI시험연구원 순환경제 혁신 지원센터 소방공사,298937000,2,271760909,70,209075940
20230914879,태안교육지원청 AI종합학습센터 구축 기계설비공사,88781000,3,80710000,87.745,78227400
20230914901,태안교육지원청 AI종합학습센터 구축 전기공사,85685000,3,77895455,87.745,74958527
20230914909,태안교육지원청 AI종합학습센터 구축 통신공사,68130000,3,61936364,87.745,60904373
20230914977,소음주행로 ISO인증을 위한 아스콘 포장 공사,152154000,2,138321818,87.745,134485900
20230914988,나성동 등 4개소 공영주차장 조성 통신공사,52638000,3,,,
20230915040,제2스티로폼 감용시설 이전설치 사업」 건축 공사,60660000,3,55145455,87.745,
20230915090,2023년 버스정보안내기(BIT) 제작·설치(통신),107955000,3,,,
20230915122,한국폴리텍대학 울산캠퍼스 AI산업안전시스템과  환경개선 및 인테리어 공사(전기),197179000,2,,,
20230915191,설악산탐방안내소 전면개선 사업(건축 및 기계),662833057,2,,,
20230915255,설악산탐방안내소 전면개선 사업(전기),277456253,2,,,
20230915413,치유정원체험장플라리에기반공사,183843000,2,,,
20230915414,위례고운초등학교 후문환경개선공사 소액수의 견적제출 안내 공고,85888000,3,,,
20230915418,서울출입국·외국인청 신축공사,30847409000,2,,,
20230915473,동부권 어르신 건강돌봄센터 리모델링 건축공사,27820000,3,25290909,87.745,24503750
20230915487,1호선 4개역 승강장공조기 교체 부대공사,177430000,3,177430000,87.745,156895060
20230915543,목아박물관 화장실 보수 공사,75950000,3,69045455,87.745,66515400
20230915629,제8-101실험동 전도성 바닥공사,62300000,2,,,
20230915918,거창나래학교 옥상 방수 공사 수의계약 안내 공고,29711000,3,27010000,87.745,26116720
20230915961,2023년 분당구 빗물받이 정비공사(하반기),191030000,3,173663637,87.745,168933868
20230915996,2023년 임도유지보수사업 (정곡임도 외 3개소),61707000,3,,,
20230916039,2023년 임도유지보수사업 (내공~중태임도 외 1개소),51692000,3,,,
20230916057,시천 공공하수 처리시설 지붕개선공사,96294000,3,,,
20230916077,적중정수장 위생개선사업,449341000,3,,,
20230916128,2023 초락초등학교 포장공사,33410000,3,30372728,87.745,29226550
20230916129,점동초 도서관 공간 재구조화 리모델링 건축 공사 소액수의 견적 제출 안내 변경 공고,126053840,3,114594400,87.745,110741220
20230916133,그린스마트 미래학교 리모델링 및 신관동 증축 공사,6619531000,3,,,
20230916136,2023년 거제시 슬레이트 철거 지원사업 5권역,38960000,3,,,
20230916156,"군산 비축창고 신축사업(건축,토목,기계공사)",12717643000,2,,,
20230916244,경산 창업열린공간·지식산업센터 조성사업 전기공사,4655906000,3,,,
20230916246,부산항 홍보관 소방시설 보수공사,103400000,2,94000000,87.745,89858100
20230916278,(가칭)에코5유치원 교사신축 소방공사(계속비),1203883000,3,1169700000,0,1055527000
20230916289,경산 창업열린공간·지식산업센터 조성사업 통신공사,1580420000,3,,,
20230916360,향기마을 지붕 및 벽면 개보수 공사,237777000,3,216160909,87.745,209527100
20230916376,근흥지구 수리시설개보수사업 수로관 재설치공사,43341000,2,39400909,87.745,38113000
20230916391,원주장양 액화수소충전소 토목건축 하도급 공사,1001869000,2,,,
20230916506,노원로 540 일대 등 3개소 원형관로 보수공사,491127000,3,446479091,87.745,426993700
20230916566,군청사 중앙로비 리모델링 공사(건축),195133000,3,,,
20230916587,살림터 냉풍 제습 건조기 설치,31500000,3,25350000,87.745,
20230916592,지방도 840호선 광양 봉강 석사 차선도색공사,57222000,3,52020000,87.745,50701348
20230916597,지방도 861호선 구례 간전 간문 차선도색공사,57343000,3,52130000,87.745,50488480
20230916675,세경고등학교 본관동 외 7개동 옥상 및 외벽 방수공사 입찰 공고,1557083000,3,,,
20230916687,2023년 4분기 시내도로 노면표시 정비공사(단가계약),98116000,3,89196364,87.745,86837186
20230916738,낙안면 희망의 집 방음공사,58013000,3,,,
20230916756,[집행대행] 영남초등학교 놀이중심 공간 재구조화 사업공사,79826000,3,72569091,87.745,70578880
20230916760,구림면 분회경로당 신축사업(입찰대행),958522300,3,871383909,87.745,
20230916779,한남시험림 임업기계보관창고 신설,251185337,2,228350307,87.745,219823000
20230916781,원촌지구 마을하수도 설치공사,3793278000,3,3448434545,86.745,3296980000
20230916853,충청북도교육문화원 자료실 리모델링 및 로비 환경개선공사,408860000,3,371690909,87.745,358338833
20230916864,순천우체국 발송장 바닥 보수 및 기타 공사,23996000,2,,,
20230916904,중부권(국도14호선 등 5개노선) 가로등 유지보수공사,323400000,2,294000000,87.745,283625700
20230916941,"만경강, 동진강 방제비축센터 신축사업 시설공사",1086560000,2,,,
20230916966,(가칭)에코5초등학교 교사신축 기계설비공사,2298437000,3,2201118182,0,1979269634
20230916968,어상천면 덕문곡1리 경로당 증축공사,131846000,3,,,
20230916976,대전판암초 전기시설개선공사,38940000,3,,,
20230917020,목포기상대 청사 내부벽면 도장 및 바닥 교체 공사,32034000,2,,,
20230917162,화산119안전센터 매연배출시스템 설치 관련 U피트 기초공사,56771000,3,51610000,87.745,50285700
20230917174,(가칭)에코5유치원 교사신축 전기공사(계속비),1368532000,3,1273600000,0,1188230350
20230917189,월천 농어촌 마을하수도 정비사업,3776597000,3,3433270000,86.745,3327488636
20230917247,예술의전당 음악광장 화강판석 교체 공사,126746000,2,115223637,87.745,111814110
20230917424,(경주 동국대 와이즈캠퍼스) 2023년 생활밀착형 실외 생활정원 조성 공사,389768000,2,,,
20230917478,(고성 22사단) 2023년 생활밀착형 실외 생활정원 조성 공사,378358765,2,,,
20230917490,(가칭)회천4유치원 신축공사,12205182000,3,,,
20230917520,2023년 정보통신망선로 고도화 사업,799422000,2,,,
20230917543,(나주 산림자원연구소) 2023년 생활밀착형 실외 생활정원 조성 공사,392258000,2,,,
20230917567,내동 먹골소통공간 건물 리모델링(전기)공사,55748000,3,50680000,87.745,49285440
20230917568,(대구 계명대) 2023년 생활밀착형 실외 생활정원 조성 공사,400000000,2,,,
20230917593,2023년 해제면 덕산3리 사야마을 농로포장공사,31833000,3,28939090,87.745,28324500
20230917628,(대전 건양대병원) 2023년 생활밀착형 실외 생활정원 조성 공사,394414000,2,,,
20230917640,구미2구 학계마을 진입도로 확포장공사,31350000,3,28500000,87.745,27513764
20230917661,(대전 충남대학교) 2023년 생활밀착형 실외 생활정원 조성 공사,389184000,2,,,
20230917696,2023년 하반기 도로시설물 상시보수공사 연간단가,100000000,3,90909091,87.745,87743000
20230917697,국립환경과학원 어린이집 탄소중립사업 건축공사,499312000,2,453920000,87.745,442629000
20230917699,(세종 내판역) 2023년 생활밀착형 실외 생활정원 조성 공사,274730000,2,,,
20230917711,정부과천청사 노후 위생배관 교체공사,116083000,2,105530000,87.745,101892880
20230917713,내리요양원 1층 치매전담실 개보수공사,278300000,3,,,
20230917719,구 자양1동청사 리모델링 공사(전기분야),228249000,3,,,
20230917734,(양평 다목적청사) 2023년 생활밀착형 실외 생활정원 조성 공사,400000000,2,,,
20230917740,매안2구 상영전마을 진입도로 확포장공사,59840000,3,54400000,87.745,52148000
20230917771,(울산 삼산동 4) 2023년 생활밀착형 실외 생활정원 조성 공사,379993000,2,,,
20230917792,(가칭) 산울유치원 신축 전기공사 (계속비),931209000,3,,,
20230917795,지방도 887호선 담양 대추교 보수공사,143495000,3,130450000,87.745,127056422
20230917805,건양대 대학로 야간경관 조성공사,36132000,3,32847273,87.745,31660290
20230917808,금릉초 옥상 방수공사,347599000,3,315999091,87.745,308456852
20230917809,창원시진해종합사회복지관 오수·하수배관 교체공사,226380000,3,205800000,87.745,197297000
20230917817,(울산 삼산동 1341) 2023년 생활밀착형 실외 생활정원 조성 공사,370249000,2,,,
20230917822,지방도 897호선 담양 두장교 보수공사,68816000,3,62560000,87.745,60286950
20230917834,충화면 군도17호 응급복구공사,32700000,3,,,
20230917843,지방도 887호선 담양 주산교 보수공사,282425000,3,256750000,87.745,249663600
20230917853,(영월 세경대) 2023년 생활밀착형 실외 생활정원 조성 공사,400000000,2,,,
20230917854,임고초등학교 그린스마트스쿨 조성 전기공사 입찰공고,539994000,3,,,
20230917859,지방도 801호선 나주 청정교 등 2개소 보수공사,140668000,3,127880000,87.745,124581600
20230917874,동산고 도서관 환경개선공사 수의견적 제출 안내공고,35926000,3,,,
20230917882,임고초등학교 그린스마트스쿨 조성 정보통신공사 견적제출 안내공고,129489000,3,,,
20230917895,(여수 국동항) 2023년 생활밀착형 실외 생활정원 조성 공사,311269000,2,,,
20230917898,임고초등학교 그린스마트스쿨 조성 소방공사 견적제출 안내공고,146317000,3,,,
20230917939,(망성면 행정복지센터) 2023년 생활밀착형 실외 생활정원 조성 공사,400000000,2,,,
20230917951,미래의료기술연구동 건립 소방 공사,403906000,2,,,
20230917958,국립암센터 에너지저장장치(ESS) 설치공사(통신),70730000,2,,,
20230917982,국립암센터 에너지저장장치(ESS) 설치공사(소방),106921000,2,,,
20230917989,(진주 경상대) 2023년 생활밀착형 실외 생활정원 조성 공사,400000000,2,,,
20230917993,대리소하천 정비사업,254840000,3,,,
20230918019,국립암센터 에너지저장장치(ESS) 설치공사(전기),460460000,2,,,
20230918060,개성고등학교 난간교체 공사 소액수의 견적 공고,21725000,3,19750000,87.745,19185632
20230918071,화성소방서(모니터링센터) 내진보강공사,155325000,3,139792500,87.745,135598700
20230918079,장대공원~철도운동장 자전거도로 정비공사,114140000,3,,,
20230918105,청담은행나무공원 재정비 공사,57827000,3,,,
20230918115,제3연구동 노후시설 개선사업 기계설비 자동제어공사,287445400,2,261313637,87.745,259117900
20230918131,신사은행나무공원 재정비 공사,73127000,3,,,
20230918149,대치까치공원 재정비공사,68827000,3,,,
20230918168,군청 및 군의회 주차장 정비공사,95887000,3,,,
20230918181,"시도7호, 26호 노후아스콘 재포장공사",126690000,3,115172728,87.745,111074100
20230918192,국동마을 다목적광장 조성공사,124025000,3,,,
20230918202,중태마을 다목적광장 조성공사,91443000,3,,,
20230918226,복사골공원 리모델링 사업 전기공사,139150000,3,126500000,87.745,124627690
20230918228,청학동 전통가옥 보존사업,158200000,3,143818182,87.745,
20230918236,하동공설운동장 보조구장(B) LED 교체사업,169610000,3,,,
20230918242,도시재생 뉴딜사업(주거지지원형) 안전골목길 조성사업,28460000,3,,,
20230918280,민통선 북상 추진을 위한 소초 내부 리모델링공사(기계),68319000,3,62108182,87.745,60024440
20230918281,민통선 북상 추진을 위한 소초 내부 리모델링공사(전기),107679000,3,97890000,87.745,101896683
20230918282,POSTECH 캠퍼스 실험실 인프라 구축공사(기계설비),307274000,2,279340000,87.745,269094690
20230918283,민통선 북상 추진을 위한 소초 내부 리모델링공사(건축),383181000,3,348346364,87.745,339075380
20230918293,완주교실형 안전체험관 조성 내진보강 및 기타 수선공사,562224000,3,511112727,87.745,491996000
20230918295,POSTECH 캠퍼스 실험실 인프라 구축공사(전기),196108000,2,178280000,87.745,172867791
20230918301,수색초 내가그린공감학교 조성사업 공사,113705122,3,103368293,87.745,100203000
20230918311,창원스포츠파크 내 수영장 정비공사,114306500,3,103915000,87.745,100716000
20230918312,월곡마을 농로 수해복구공사,45000000,3,40909091,87.745,39548434
20230918314,(구)노인복지관 노후시설개선 공사(건축),155155000,3,141050000,87.745,136718400
20230918319,상북면 석계리 13BL 절토사면 수해복구공사,48700000,3,44272728,87.745,43041400
20230918320,도시계획도로 중1-17호선 절토사면 사면보강공사,137440000,3,124945455,87.745,122045380
20230918325,2023년 농식품산업 활성화 지원사업(가공시설 증축공사),81469000,3,74062727,87.745,
20230918328,2023년 안전영상 CCTV 인프라 확충,180537000,3,164124545,87.745,158964890
20230918329,서석면 검산2리 1101번지 일원 세천 수해복구공사,75415000,3,68559091,87.745,
20230918335,하청어린이집 그린리모델링공사(건축공사),465234000,3,422940000,87.745,419380000
20230918339,2023년 홍제천 벚꽃길 조성사업,91388000,3,83080000,87.745,79811000
20230918342,"2023년 다대씨파크시장 2,3층 천정보수 건축공사",148340000,3,134855000,87.745,132079217
20230918351,청라동 92-16번지 공영주차장 조성공사(토목),192324000,3,174840000,87.745,170303000
20230918354,군산 오곡 소규모 구조개선사업,187495000,3,170450000,87.745,165558785
20230918359,지방어항시설(경정항) 확충사업 전자입찰 공고,440299000,3,400271818,87.745,392056000
20230918368,시초 농어촌도로101호(초현) 보도설치공사,354670000,3,322427273,87.745,315000000
20230918371,흥업리 950-6외 1필지 근린생활시설 신축공사(장기계속),265925000,2,241750000,87.745,232729460
20230918378,2023년 청원구 하반기 지붕형 버스승강장 설치공사,38800000,3,35272728,87.745,34023622
20230918402,강당초등학교 마사토운동장 환경개선 및 기타공사(긴급),692093000,3,629175455,87.745,609956200
20230918408,2023년 어린이보호구역 개선사업(중동초등학교),37480000,3,34072728,87.745,37400000
20230918409,2023년 도천리 노인보호구역 개선사업,24320000,3,22109091,87.745,21372994
20230918410,속초해양경찰서 함정창고 신축공사(전기) 수정공고,157506000,2,143187273,87.745,137761640
20230918412,[계약대행] 유구읍 녹천리 도시계획도로(소로2-14) 개설 지정폐기물 철거공사,82430000,3,74936364,87.745,72719000
20230918417,소액공사 견적제출 안내공고-거제시 도란도란 컬쳐 앤푸드센터 신축 철거공사,137060000,3,124600000,87.745,122333400
20230918420,신농업혁신타운 조성사업 가로등 설치공사,107140000,3,,,
20230918428,2023년 환경기초시설 대수선사업 전기 및 계측공사(분뇨),40700000,3,37000000,87.745,36216000
20230918441,2023. 하반기(1권역) 학교수목전정 공사,19283680,3,17530618,87.745,17009000
20230918443,당감천 본류 및 지류(3-1)일원 준설공사,85791000,3,77991818,87.745,76312530
20230918448,구남초등학교 학교공간재구조화사업공사,206730000,3,187936364,87.745,180811500
20230918449,2023년 신평동 외7개 지역 상수도 긴급복구공사 단가계약(5차),100000000,3,90909091,87.745,88055480
20230918450,2023년 옥계동 외 12개 지역 상수도 긴급복구공사 단가계약(5차),100000000,3,90909091,87.745,89135920
20230918451,2023년 강동읍면지역 상수도 긴급복구공사 단가계약(5차),100000000,3,90909091,87.745,87660970
20230918452,2023년 강서읍면지역 상수도 긴급복구공사 단가계약(5차),100000000,3,90909091,87.745,89005010
20230918453,충청북도단재교육연수원 옹벽 복구공사,323250000,3,293863637,87.745,284437993
20230918456,2023. 하반기(2권역) 학교수목전정공사,16469960,3,14972691,87.745,14397640
20230918458,의령전통시장 노후 소방시설 개선사업,87550000,3,79590909,87.745,78485395
20230918460,의령천(신포지구) 하상정비사업,65100000,3,59181818,87.745,57940880
20230918467,2023년 미세먼지저감 숲가꾸기사업(적량1지구),61807000,3,56188182,87.745,54360984
20230918469,2023년 미세먼지저감 숲가꾸기사업(적량2지구),73533000,3,66848182,87.745,64560536
20230918472,2023년 미세먼지저감 숲가꾸기사업(적량3지구),53471000,3,48610000,87.745,46615860
20230918476,충청북도교육문화원 자료실 리모델링 및 로비 환경개선 전기공사,122386000,3,111260000,87.745,108115400
20230918477,2023년 미세먼지저감 숲가꾸기사업(진교지구),50345000,3,45768182,87.745,43959810
20230918480,2023년 미세먼지저감 숲가꾸기사업(화개옥종횡천지구),59372000,3,53974546,87.745,51760330
20230918487,대구고등학교 급식시설 개선공사(장기계속),481909000,3,438099091,87.745,425222000
20230918488,대구고등학교 급식시설개선 전기공사(장기계속),297594000,3,270540000,87.745,263130900
20230918489,2023년 도로정비 및 유지관리공사(2권역) 3차,161380000,3,146709091,87.745,141698650
20230918494,연일초등학교 외 1교(양학초) 외벽개선 및 기타공사 긴급입찰 공고,867172000,3,788338182,87.745,770050800
20230918498,2023년 안면도자연휴양림 세탁실 이전사업(건축),283985000,3,258168181,87.745,263436000
20230918508,2023년 지방도460호선 동촌지구 배수로정비공사 수의견적제출 안내공고,105320000,3,95745455,87.745,92930590
20230918509,공주교대 입지관 냉난방기 설치 전기공사 소액수의 견적공고,42141000,2,38310000,87.745,36762452
20230918511,송도동 16-2번지 공영주차장 관제시설 설치공사(전기) 견적제출 공고,59059000,3,53690000,87.745,52524466
20230918512,외삼족구장 시설개선사업,121250000,3,110227273,87.745,108288680
20230918515,오송읍 서평2리 제방도로 정비공사,31930000,3,29027273,87.745,28216220
20230918532,북면 지개천 외 2개소 하천정비공사,165180000,3,150163637,87.745,148349890
20230918538,"구 자양1동청사 리모델링 공사(건축, 기계)",1272180000,3,1156527273,86.745,1113596100
20230918542,대덕읍 종합복지회관(목욕탕) 리모델링사업,267105000,3,242822727,87.745,235449000
20230918550,"유치면 LED 보안등,가로등 교체 및 설치공사",142043000,3,129130000,87.745,126357300
20230918583,"대전법원종합청사 본관 조정실 이전공사(건축, 기계)",706553000,2,652636364,0,624546000
20230918597,2023년 임도구조개량공사 및 보수공사(2차),76653000,3,67450006,87.745,68905000
20230918613,왕대천 등 유지보수공사,30799000,3,27999091,87.745,27436880
20230918615,불갑 청소년 선수 훈련 공간 진입로 포장공사,130774050,3,118885500,87.745,115324000
20230918620,성곡동 일원(K13) 노후관 교체공사,457282000,3,415743255,87.745,399798160
20230918632,횡성읍 가담리(섬강) 국가하천 준설사업,92517000,3,84107000,87.745,81562700
20230918637,람사르고창갯벌센터 옥상 지붕 공사(주력 지붕판금건축물조립공사) 수의(소액) 견적제출 안내,96050000,3,87318182,87.745,85160000
20230918641,〔재난복구공사] 내면 자운4리 소하천 중조항천(888-1번지선)수해복구공사,36340000,3,33036364,87.745,
20230918642,송희 산지골 개거설치공사,38170000,3,34700000,87.745,33638000
20230918644,구 자양1동청사 리모델링 공사(통신분야),62157000,3,56506364,87.745,55786107
20230918659,금창교 야간경관 개선사업,114176000,3,103796364,87.745,101723850
20230918661,면 재활용품 선별장 개선사업 수의(소액) 견적제출 안내,74350000,3,67590909,87.745,66058700
20230918666,"월배노인종합복지관 건립공사(건축, 기계)",12050940000,3,11008720000,0,10005684000
